東洋インキSCホールディングス、増収増益	<業績>
京セラ、路車協調の自動運転開発コース　光学と通信融合	
東大と東北大、骨代謝に関わるPTH1受容体のシグナル伝達複合体を可視化	<技術開発>
ガス＋電動両方のヒートポンプチラー「二刀流」空調システム発売へ【東京ガス／ヤンマーエネルギーシステム／ダイキン工業】最適な統合制御でコスト削減・省エネ	<商品化>
老いるニッポンの株主	
NEC系、災害対策システムなどを展示　自治体DX推進	<イベント>,<方針>
Umicore社と全固体電池向け高性能材料を共同開発	<技術開発>
国交省／建設向けにＰＡＳ事例集作成、２３技術・８工種で適性評価 – 日刊建設工業新聞	
肥料高騰で下水汚泥に活路　佐賀市､価格は化学肥料の1%	
【スペイン】イベルドローラ、鉄道でのグリーン水素活用で協働。電化困難区間の水素転換 | Sustainable Japan | 世界のサステナビリティ・ESG投資・SDGs	<方針>
稲刈り前に牧草播種　ドローンで省力　生育長く収量増　草地種子協会（動画あり） / 日本農業新聞公式ウェブサイト	
日産「サクラ」開発責任者、売れている理由は「価格と走り」	<コラム>
設計者の想像を超える形状を算出、EV向け軸受のさらなる高回転を実現	<技術開発>
テーマ別企業事例 水産業×商工連携で稼ぐ 「スマート水産業」が注目される理由 リージョナルフィッシュ	<説明>,<技術動向>,<コラム>
宇宙誕生の瞬間探る　ノーベル賞に挑む日本の衛星	<コラム>
古河電工とOKIが技術提携、IP放送ソリューション商用化　IP方式伝送の実証実験参加も | 電波新聞デジタル	<技術開発>,<実験>
モデルナ・ジャパン社長 鈴木蘭美さん	
デュピルマブ、6歳未満のアトピー性皮膚炎にも有効／Lancet	
生殖補助医療の在り方、国の管理下で運営を｜女性疾患・周産期｜健康・公衆衛生_医療制度_小児_臨床医学｜医療ニュース｜Medical Tribune	
X世代が新築マンション購入で参考にした媒体トップは？	<コラム>,<レポート>
シスコシステムズ、８－10月は増収見通し－半導体不足緩和	<目標>
コカ･コーラ WWFジャパンへ資金供与2.8億円、減災と淡水生態系保全の両立･漁網など海洋プラごみの実態把握に | 食品産業新聞社ニュースWEB	
5月11日～13日開催NexTech Week2022【春】＠東京ビッグサイト / デジタル人材育成支援EXPO 春に、パーソルイノベーションの“学び”領域サービス出展	<イベント>
川重、サービスロボ参入　双腕・自走式、産業用技術で汎用機	<サービス開始>
ガラス繊維強化プラスチック（GFRP）複合材料市場ータイプ別（汎用ガラス繊維、および特殊目的ガラス繊維）;樹脂タイプ別;および製造プロセス別-グローバルな需要分析と機会の見通し2031年：時事ドットコム	<目標>
着衣型ウエアラブルセンサーのノイズ軽減　ミツフジなど開発	<技術開発>
28GHz帯5Gスマートフォン向けのBtoBコネクター検査治具（RF-FPC™）を開発	<技術開発>
ぜひ日本にも導入を! ワイルドで超絶カッコいい海外専売モデル3選!!	<方針>,<利用・採用>,<紹介>
【アメリカ】ウォルマート、インスリン価格を最大75%低減へ。糖尿病患者を価格高騰から救済 | Sustainable Japan | 世界のサステナビリティ・ESG投資・SDGs	<効果>,<目標>
スパコン富岳、日本の産業強化に貢献できないジレンマ	<説明>,<技術開発>
世界で人気だった日本の電子製品はなぜ消えてしまったのか―中国メディア	
対ロ経済制裁で、欧米輸出禁止措置に追随　単板、木材加工機械など追加 – 日刊木材新聞社	<サービス開始>
トヨタ自動車、仕入先（小島プレス工業）へのサイバー攻撃で稼働停止に追い込まれるも1日で仮復旧 : 市況かぶ全力２階建	
【NHKニュースウォッチ9で取り上げられました】見えないストレスを可視化できる！／ストレス改善漢方による「自律神経機能の測定」提携企業を募集	<方針>,<技術開発>
忘れたい記憶だけ消去できる――睡眠中に特定の音で特定の記憶が弱まるという実験結果	
海外で30万km超の中古プリウスが増えているワケ　掘り出し物の過走行車を見つける方法とは	<コラム>
速報：【EU】【欧州の主なニュース】６月30日	
世界共通の手遊びをブロックチェーンゲーム化！『JANKEN』、12月15日よりグローバルでオープンβテスト開始	<技術開発>,<実験>
Snapchatは単なるSNSや写真アプリではなく、「クリエイティビティを促進するカメラアプリ」だ——Snap日本法人代表・長谷川氏インタビュー	
通園児の感染症を防ぐカギは手指消毒だけではない！？現役保育士ママが教える消毒箇所とは	<コラム>
「SASハッカソン2023」受付開始！　若手育成にもつながる世界で人気のハッカソンは何が面白いのか	<コラム>
ヘルシーで美味しい！ 話題のプラントベースフードは驚きの連続。（Sakura Karugane）	
中国半導体SMIC｢上海ロックダウン｣克服に自信 | 「財新」中国Biz＆Tech	
林原、キレの良い苦味を表現できる柑橘由来の味質改善剤「ナリンビッド」5/20発売	<商品化>
SP，量子科学向けレーザー／ダブラ―を発表	<商品化>
米海軍、強襲揚陸艦「エセックス」上で金属3Dプリンター導入実証実施｜fabcross	<実験>
豪州研究所、ペムブロリズマブで潜伏感染中のHIVを引き出す可能性示す	<コラム>,<方針>
［社説］能力重視の新卒採用を進めよ	<利用・採用>
Twitter Japanが考える ユーザーエクスペリエンスと広告事業の両立	<見解>,<効果>
パスコ、IoTインフラ遠隔監視サービス「Infra Eye（インフラアイ）」を開発	<技術開発>
トヨタやヤマハ発動機が探る。「電動モビリティー」活躍の場はどこだ！ (ニュースイッチ)	
水・重水分離、ナノ細孔多孔性材で効率100倍　京大が高純度化技術	
セイノーHD、ドローン配送で連携。雲南市・エアロネクストと|日本海事新聞 電子版	<提携>
経産相 半導体人材の確保･育成へ 関連教育の充実を支援する方針	<目標>,<支援>,<方針>
カメラエーミング・ミリ波エーミングのエントリーセットをFINE PIECE デリバリーが公開　スマートカーの先進安全機能を正常作動させるために必要な設備工具や作業環境に...	<イベント>
コニカミノルタジャパン・29インチ枚葉UVインクジェット印刷機 「AccurioJet KM-1e」にHDモードを新たに搭載 | 印刷タイムス | 印刷・DTP・デザイン・マルチメディアを繋ぐ	<技術開発>
笠間市役所におけるプラスチックごみ対策について | 笠間市公式ホームページ	
"『宇宙 × 美容』第3回 宇宙美容シンポジウムを12月3日に開催　	<イベント>
共創プロジェクト「SPACE BEAUTY COMMUNITY」もスタート"	<戦略>,<サービス開始>,<設立>
コストも生産性も改善、5つの成功例に見るデータ分析クラウド全社導入の勘所	
QuantCRC – 大腸がんの再発を予測する病理AI | 医療とAIのニュース・最新記事 - The Medical AI Times	<予測>
【9月23日まで無料公開】広がる漁網リサイクル 「ニュートラルワークス.」のリーダーが北海道の漁港で得た感覚とは【海の危機、私たちはどう動く？】	<技術開発>,<コラム>
三菱マテなど「超高効率排熱回収技術」確立。アルミ繊維焼結体を伝熱管に充填（鉄鋼新聞）	<技術開発>
神奈川に漂着のクジラ解体調査、死因は重度の動脈硬化か…「研究に生かしたい」	<技術開発>,<コラム>
『超元気特区』ユニバーサル・スタジオ・ジャパンが、“あなたのストレス買い取ります”溜まりに溜まったストレスが、超豪華クーポンになる!!“ぶっとび政策”第二弾『スト...	<コラム>
ダイエット時にも安心！栄養士が勧める11種類の低カロリーでんぷん類食品	
ゼロトラスト環境の実現にむけて - Microsoft 365 E5 の有効活用方法のご紹介 -	<紹介>
三井化学　アクリルアマイド値上げ、原料高騰で年明けに – 日刊ケミカルニュース	
逆風CFRP　東レ・帝人・三菱、30年CO2アルミ逆転へ	
キヤノン・ニコン・HOYA…唯一「2桁増収」となった企業とその要因は？	
3種類のブラックホールから考える、宇宙に残された｢謎｣	<見解>
これぞ究極のまな板＆ボウル!? 汚れ知らずのチタン製クックウェア	<コラム>
【総まとめ】2022年自動車専門家が選んだ20台！　「いま乗りたいクルマはこれだ！」（ENGINE WEB）	
韓国、新タクソノミーに原子力含む／民間の資金調達を支援 | 電気新聞ウェブサイト	<支援>
5分で出来る！トイレの「毎日リセット掃除」で無駄遣いが軽減したワケ【FRaU】（現代ビジネス）	<コラム>
大量の文字と派手な色が並ぶ日本のウェブサイトはなぜこれほどまでに「異質」なのか	
バイオベンチャー創出　起業支える大学（５）順天堂大学　“共創の場” デジタルヘルスけん引	<技術開発>,<背景>
新型コロナ「BA.5」感染拡大で病院受付3時間待ち 医師警鐘「第6波よりも圧倒的に恐ろしい」（2022年7月28日）｜BIGLOBEニュース	
ボーイングの最新鋭機を購入 ＡＮＡ 英航空ショーで契約	<契約>,<受注>
走りのためならリアシートはいらない！ 性能を追求した結果2人乗りになっちゃった車3選（くるまのニュース）	<コラム>,<紹介>
LG電子、6G通信技術開発でKAISTと業務協約	
渋谷のクラブがメタバースに、DJアバターと楽曲をNFT化 | coindesk JAPAN | コインデスク・ジャパン	<技術開発>
廃食油や動物油でタンクローリを走らせる？　伊藤忠グループ＆INPEXグループのリニューアブルディーゼルに注目！	<コラム>,<技術動向>
著名人11人による2022年のAI業界予測	<予測>
シリコンゴム発熱体の市場規模は2030年に2億2100万米ドルに達すると予測-最新予測	<予測>
ZoomとMicrosoft Teamsの自動文字起こしを実現した議事録サービス「AI議事録取れる君」が定額料金プランを提供開始	<サービス開始>
じつはほとんどの車種で「純ガソリン車」が選べる！　国産８メーカーの「脱エンジン」事情	<コラム>
自動車用イメージングレーダー選定におけるベストプラクティスを紹介！幅広い用途に対応し、コスト削減に寄与	<紹介>,<技術開発>
北大，量子光学で水のイオン伝導度を一桁以上向上	<技術開発>
独インフィニオンのCO₂測定用ボードUSB経由の5V電源で動作 | 電波新聞デジタル	
東北大学、カーボンリサイクル技術の事業化を検証	
ウイスキーを嗅ぎ分けるAI「NOS.E」　銘柄や産地などを95％の精度で識別	
【厚労省作業部会】一包化業務は検討可能‐調剤の一部外部委託｜薬事日報ウェブサイト	<技術開発>
【岡田陽介】AIは、魔法から「幻滅期」に。これから重要なこと	
ヘルスケアの最前線で活躍する有識者が語る 2030年のあるべき医療のカタチとは？	<コラム>
新たな気候変動対策として竹製トイレットペーパーを販売 -Cloud Paper	<商品化>
ノジマ、家電買い替え前にWeb上で下取り査定できるように	
【無塩普及推進協会】減塩を推進する「塩なしの調理」を社会に提案　7月4日を “塩なし” の日に（7/4=な/し）	<提案>
日本郵船／亜臨界水処理技術のサステイナブルエネルギー開発株式会社に出資	<支援>,<投資>
GSIクレオス、CO2排出削減に貢献する型内塗装技術の普及に向けた取り組みを強化	<方針>,<紹介>
おにぎりとおむすびって、違いはあるの？知っておきたい歴史とは - トピックス｜Infoseekニュース	<コラム>
次世代の働き方を支えるFJDaaS with Citrix Cloud	
東京都女性ベンチャー成長促進事業「APT Women」第7期受講生40名をお披露目するキックオフイベントを開催	<イベント>
7.8インチカラー電子ペーパー Android11 タブレット「BOOX Nova Air C」発売のお知らせ	<商品化>
疲労感を軽減する、日本初の機能性表示食品「魚肉ペプチド サカナのちからB」2022年5月15日（日）発売	
PS VR2の一部機能公開。ヘッドセット外さず周囲確認、プレイ姿の配信も	<イベント>
観光大使も務めたマーケティング会社の広報女子	
キヤノン、1台のカメラから複数画像を生成　CESで発表	<技術開発>,<商品化>
栄養足りている？ イネが地下で情報やりとり、名古屋大らチーム	
米EV販売台数、品不足にもかかわらず大幅増加	<方針>,<現象>
資源を循環させる、サーキュラーエコノミーのアイデア10選	<紹介>
クラウドシエンが”ワクワクする仕事を、行政と「ローカルハブ」”をリリース	<サービス開始>
【ビジネスの極意】転職先を選ぶ際に知っておきたい「求人情報を見るときの４つの注意点」	<コラム>
日立金属のＴＯＢ成立	
グローバルバイオサーファクタントに関する市場レポート	<レポート>
魅力的な声の持ち主は他者からの協力を得やすくなる	<コラム>
マテリアルズ・インフォマティクスの手法：逐次的最適化入門	
iPod touch（第5世代）と（第6世代）のプロトタイプ〜FCCの試験に使用	
部下の行動すべてに口を出す…禁断ワザ｢マイクロマネジメント｣で絶対に守るべき2つのルール - (1/8)	
ウクライナ侵攻が招く食料危機(The Economist)（写真=ロイター）	
「ゲームをやるだけでお金が稼げる!?」ビジネス系YouTuberが教えるWeb3.0時代の副業のヒント(1/3)｜ウォーカープラス	<コラム>
パワー半導体 増産投資活発300ミリウエハー対応進む | 電波新聞デジタル	<技術開発>,<業界情報>
化粧品専門店業界―コスメデコルテを支持する三つの理由	<コラム>
ビシェイ、高電力IRエミッタを発表	<商品化>
短寿命ＲＩ供給ＰＦ、アスタチン２１１増産へ | 化学工業日報	<生産活動>
“幸せホルモン”減少が原因か　冬の“うつ症状”予防方法は～若い女性に悩む人多い	<コラム>
「そんな目で見てたんですね」に猛省…部下に恋した20代上司の“勘違い” - トピックス｜Infoseekニュース	<見解>
ダイセル　製造現場作業の五感点検と在宅化を共同研究 – 日刊ケミカルニュース	<提携>
新生児スクリーニング市場、2027年に13億7,170万米ドル規模到達見込み	<市場データ>
【ブログ累計1000万PV超の医師が教える】「これは面白い！」を伝える人になれる たった1つの習慣	
「課長止まり」で幹部になれない中間管理職のがっかりする3つの特徴【見逃し配信】	
ウクライナ紛争で「みだらに」利益を得ている国がある＝ワシントンポスト	<コラム>
岸田総理の「経済安保法」が、やっぱり「国民の理解を得られなさそう」なワケ（町田 徹） @moneygendai	<コラム>
ＪＦＥの厚板製造技術　川崎ブランドに認定　ＣＯ2削減	<政府・認可>,<技術開発>
自宅用風力発電、登場	<商品化>
BMW、MINIのEV生産ラインを中国に移転へ？ 中国ネット「重慶においで」「しょっちゅう操業停止に…」	<コラム>
アルカリス、ｍＲＮＡのＣＭＣ開発受託 - 化学工業日報	
忙しい10代の子どもたちも知るべき｢地政学｣ | 特集	<コラム>
手ぶらキャンプならギアがセットのカーシェア「ストリカ」で！最新SUV×ルーフテントの車上泊を体験｜ウォーカープラス	<レポート>
指先の熱からパスワードを盗む攻撃　入力後のキーボードから押した場所を特定　6文字なら検出精度100％：Innovative Tech	
【精神科医が教える】年齢とともに変わる他人の見方とは？	<コラム>
海外の自動車産業,業界ニュース,情報,記事(アメリカ,米国,中国,インド,韓国,タイ,ロシア,ドイツなど)｜国際自動車ニュース - 【タイ―生産】東海カーボンがタイに新工場、ゴム製品の補強材を製造	<生産活動>
水粒子のコントロール技術に特化した（株）エバートロンは、毎月9000人の患者が通院する医療法人みなとみらいと共同で、第１回Femtech Tokyoに出展	<技術開発>,<イベント>
Vicor、WCX2022（米国・デトロイト）で、xEV向け車載電源ソリューションについて講演します：時事ドットコム	<セミナー>
九大が量子計算機の研究センターを開所、社会実装見据え	<方針>
大企業の脱炭素投資が加速 スタートアップ資金調達に新たな潮流	<投資>
「超臨界水」の地熱、正確に特定　東京工業大と東北大	
みんチャレを使った新たな生活習慣改善事業を伊勢原市に提供開始	<サービス開始>
グリラス／給食にコオロギパウダー／生徒考案メニューを提供（2022年12月8日号） | EC | 日本ネット経済新聞 | 日流ウェブ	<サービス開始>
リアルで一番怖い“縦読み”だこれ　退職のあいさつメールに「はやくにげて」を仕込んだら通知が鳴り止まない	
日本初、新型コロナ入院保険付きの機能性表示食品登場！サプリの定期購入で新型コロナによる入院費を補償	<商品化>
ジェイムズ・ウェッブ宇宙望遠鏡の生データをアマチュア研究者が処理した画像が圧倒的	
【経済快説】景気失速の恐れはあるか　インフレの原因の大本は米国、ＦＲＢは効果が出るまで利上げを続ける公算　日本特有のチャンスも（1/2ページ）	<コラム>
『対策してもランサムウェアに感染する？』というテーマのウェビナーを開催	<セミナー>
カフェ長居はSDGs違反？コメダ掲示に「こじつけ」指摘　本部が作成も...現場は「意図分からない」 - トピックス｜Infoseekニュース	<コラム>
8Kテレビが欧州で販売不可の可能性　2023年春から「4K並の低消費電力」必要に |  財経新聞	<コラム>
慶大，消光団の無蛍光メカニズムを初めて解明	<研究>,<技術開発>
量子回路に形成される光の強相関流体	
IHI・Space BD　船舶位置情報受信システム実証衛星「IHI-SAT」がISSへの打上げに成功　～海上物流の効率化や海洋監視のニーズに対応し宇宙利用事業の推進を加速～｜2021年度｜ニュース｜株式会社IHI	<実験>,<技術開発>,<利用・採用>
村田の部品を使用した新しいアイデア広く募集　村田製作所が共創プロジェクト開始 | 電波新聞デジタル	<設立>
ロート薬、台湾社に出資　ヘルスケアにデジタル活用	<支援>,<投資>,<技術開発>,<利用・採用>
日本の新ユニコーン「Opn」特別取材（上）　競争市場を勝ち抜く3つの強みは	
三浦農園、スマート農業導入　デジタルで伝統野菜、安定生産を実現 - 日本食糧新聞電子版	<方針>,<利用・採用>,<技術開発>
ボスチニブ、ALS対象治験で良好な忍容性｜脳・神経｜薬剤情報_血液_運動器｜医療ニュース｜Medical Tribune	
高放熱窒化アルミフィラーを量産検討　トクヤマが柳井市に設備開設 | 電波新聞デジタル	<生産活動>
フランスIpsen社と米Marengo社、がん向けT細胞活性化因子の開発で協力	
小児コロナ症例、重症化傾向に変化はあるのか	<コラム>
東京都、脱炭素へ窓の断熱改修補助　22年度6万戸に拡大	<方針>
米Angion社、一次性蛋白尿を伴う腎線維化の治療薬が第2相中止	<サービス終了>
天気予報を聴くコツ ＆ 帰宅困難者対策 ／ 木耐協オンラインセミナー【2022年9月3日（土）】開催	<対策>,<セミナー>
トヨタ「シエンタ」が新型に! ホンダ「フリード」との勝負の行方は?	<コラム>
サステナブルな企業価値を創造する「人的資本経営」に必要な取り組みとは | JDIR	<紹介>
国土交通省のスマートシティの取組について…国土交通省 都市局 都市計画課 都市計画調査室 専門調査官 井川敬大氏［インタビュー］	<コラム>,<説明>
好きなラーメンチェーン店　3位「幸楽苑」、2位「一蘭」、1位は？ - トピックス｜Infoseekニュース	<業界情報>
大建工業、「GP25」最終の新中計スタート=〝重点3市場〟強化を継続、基本方針は「サステナビリティ」「社会課題解決」	
製紙業の北越コーポレーションがLiberawareのドローン点検サービスを導入排ガスダクト・配管内部を飛行し点検	<方針>,<利用・採用>
【魔法のステッキで夢広がる！】ワイヤレス給電ステッキ用の受電パットを新たに追加し、バリエーションを増やしました！	<業界情報>,<サービス開始>
「カロミル」の食事記録機能を自社アプリへ簡単に追加が可能に！「カロミルWebView」の提供決定	<技術開発>,<サービス開始>
10月は3R（リデュース・リユース・リサイクル）推進月間です！ （METI/経済産業省）	
MATRIX、AIによるメタバースワールド生成に成功。プロトタイプ動画公開	<技術開発>,<イベント>
三井デザインテックが新時代のオフィスにAkerunを導入し、セキュリティ強化と業務効率化を実現	<方針>,<利用・採用>,<技術開発>
ベネッセ、中国経済連合会が主催する「データサイエンス人材育成講座」にて『リスキリングコース』を提供	<サービス開始>
この駐車場の看板、何かがおかしい…　飛び込んできた「4文字」に目を疑う - 記事詳細｜Infoseekニュース	
世界のエアロゲル市場は2030年までに2209.3百万米ドルの価値があると予想| 年平均成長：11％	<業界情報>
2025年「脱炭素」のリアルチャンス すべての業界を襲う大変化に乗り遅れるな! (PHPビジネス新書) | 江田 健二 |本 | 通販	<業界情報>,<現象>
チャイコフスキー国際コンクールピアノ部門で女性として、日本人としての史上初優勝から20年　第522回日経ミューズサロン『上原彩子デビュー20周年記念ピアノ・リサイタ...	
トヨタのフルサイズSUV、『セコイア』新型…今夏米国発売へ	<商品化>
未来を見せるテーマパーク　「東大駒場リサーチキャンパス公開 2022」リポート	<イベント>
自動車半導体不足、2022年に徐々に緩和―中国工業・情報化部 (2022年1月17日) - エキサイトニュース	
宇和島市環境基本計画 - 宇和島市ホームページ　｜　四国・愛媛　伊達十万石の城下町	<戦略>
経営者にふさわしくない人材の見極め方 業績だけに目を奪われていないか | アイーシャ・デイ | ["2022年11"]月号(1/1)	<コラム>
デンソーとハネウェル、 共同開発製品が電動航空機に初採用 ｜ ニュースルーム ｜  ニュース ｜ DENSO - 株式会社デンソー / Crafting the Core /	<利用・採用>
自動で薬剤を搬送するロボットの実証実験　医療従事者の負担軽減　山梨	<実験>
マンション高騰､それでも｢今が買い時｣といえる訳 | 賢く儲ける！マイホーム投資のすすめ	<コラム>
LT編集長登壇｢ロボット導入に物申す｣／関西物流展	
状況を打破するためのヒント〜 「起因と受け身とは？」オンラインセミナーが8/19に開催されます	<コラム>,<セミナー>
産業用ロボットのノーコードプログラミングを実現する独Wandelbotsが新たに約95.7億円調達	<資金>
低軌道衛星（LEO Satellite）の市場規模は、2026年に198億ドルに達すると予測【市場調査レポート】	<予測>
新型iPhone SE：ノッチ搭載でフラット形状「Apple史上最大」の進化を遂げた予測CG	
カップ麺が10倍ウマくなった！ドンキで見つけた「魔法の粉」小さじ2杯でお店の味に…！	<コラム>
2021年の「世の中を驚かせたニューテクノロジー」ベスト5！	
クローン社が開発する「人間そっくりのロボットハンド」	<技術開発>
ビジネスの規模拡大は、勢い阻む「ビッグ5」を意識せよ	
自分の中の「年長者スキル」を目覚めさせて職場の賢者に	<コラム>
メディパルHD、希少疾患薬の海外販売権を取得	<政府・認可>
中部電力がカナダの地熱技術開発企業に出資、国内にも展開	<支援>,<投資>,<業界情報>,<方針>
関東整備局／荒川第二・第三調節池工事現場を公開、ＩＣＴ駆使した最先端施工アピール – 日刊建設工業新聞	<方針>
無印、ダイソー…コンビニが大手小売りの商品を積極導入の新時代 | 毎日新聞	
市販型はレクサスブランドで販売？　トヨタGR GT3、市販型の特許画像がリーク	<商品化>,<コラム>,<業界情報>
８月１日募集開始！社会課題を解決する想像力と創造力に富んだ人材を育成するソーシャル・イノベーション・スクール第６期を全国６拠点で１０月開講。学生・教員を対象...	
5/30（月）山梨県山梨市と「プラスチックごみ削減の推進に関する協定」を締結	<契約>,<受注>
住宅・建築物分野での省エネ対策の加速と木材利用の促進へ法改正	
海外売上高比率45％と過去最高　カネカの22年３月期	
​リブ・コンサルティング、出版記念セミナー「EVトランスフォーメーション」開催のお知らせ	<イベント>
スーパービレッジ実現へ 更別村が取り組み推進	<技術開発>,<目標>,<方針>
変革目指し「産業メタバース総合研究所」を設立　新たなデジタル技術の研究開発で産業分野をサポート	<方針>,<目標>,<設立>,<技術開発>
野菜用フィルム販売を提案、米沢の「ｑ．」が最優秀賞　ビジネスプランコンテスト	<実験>
大阪・中国最高級車「紅旗」が！値段1500万円…今夏EVモデルも投入予定（テレビ大阪ニュース）	<利用・採用>
生態学：気候変動によって既知のヒト病原体の半数以上が強力になったかもしれない	<コラム>
経済成長続けるインドネシア 日本のGDPを抜く可能性も	<コラム>
荒川化学が独での水素化石油樹脂製造終了　国内2拠点から供給へ | 電波新聞デジタル	<サービス終了>,<利用・採用>,<目標>
「ウッドショック」が背景に…兵庫の『バイオマス発電所』稼働停止　官民連携の事業 - 記事詳細｜Infoseekニュース	<背景>
ビールは男性の腸内細菌叢に良い？	<政府・認可>,<コラム>
高齢者の「長すぎる昼寝」は認知機能の低下と関係	
レインボーワールド　製版からプリント、裁断、縫製、発送まで一貫　アナログとデジタルの融合で応える | 繊研新聞	
デジタルが生み出すインテリジェントなビジネスネットワークがサステナブルな未来を創造する	
ファンケル、AI技術を用いた新たな洗浄剤開発プロセスを検討｜週刊粧業オンライン	<技術開発>
リコー、現場を効率化する360度カメラを軸にしたSmart Vision事業を拡大	<方針>,<設備投資>
BYD、140億元を投じて広西省南寧市に45GWh規模のバッテリー工場を建設	<設備投資>
テスラ1台あたりの利益率がトヨタの8倍のワケ | 石原順の米国株トレンド5銘柄 | マネクリ マネックス証券のお金と投資のオウンドメディア	<コラム>,<株式概況>
速報：【EU】【欧州の主なニュース】５月12日	
Python スクリプトを使って個々のインスタンス グループをステートフル MIG に移行する方法	
【マレーシア】アンモニア混焼実験に成功［公益］　ＩＨＩと国営電力ら、脱炭素目指し (NNAアジア経済ニュース)	<実験>
EV時代のアキュラブランドの姿は、ホンダがコンセプトモデルを世界初公開	<イベント>
Google Java App Engine Standardがオープンソースに	
2030年のデジタル戦略をたった半年で描いた日揮ホールディングスの推進力とは？	<コラム>
東邦大，<sub>D</sub>-アミノ酸酸化酵素活性を蛍光評価	
深層断面／日本の切り札「全固体電池」　技術先行の利点生かす	
発売から2年、累計6万人超が実施した健康経営サービス「睡眠偏差値 for Biz」　健康経営の取組段階を踏まえた３つの新プランとして登場！	<商品化>
オーケストラ Research Memo（3）：マーケティングDX領域のリーディングカンパニーを目指す	<方針>,<目標>
中国初､CO2貯留｢海上プラント｣を広東省に建設 | 「財新」中国Biz＆Tech	<設備投資>
SEMI、半導体パッケージングと実装分野にフォーカスしたイベントを12月に開催	<イベント>
ＬＭＥ在庫、品種間で動向二極化　アルミ急増、鉛・亜鉛は減	<技術開発>
VWの次世代EVセダン、航続や充電速度の新基準を標榜　2026年から生産	
関西初！神戸市農業委員会がサグリの衛星データによる農地パトロール調査を効率化するアプリ「ACTABA（アクタバ）」を導入！	<方針>,<利用・採用>
木造住宅や建築が地球を救う!? 法改正で住まいの潮流は変わる？	<コラム>
夫婦間にある「家事ギャップ」…家庭円満に導く「家事セミナー」のススメ[PR]（FRaU編集部）	<コラム>
最先端の研究をインタビュー”人生120年時代”健康長寿を考える。病気や老化のメカニズム研究を学ぶYouTube番組「生命科学アカデミー」配信開始	<見解>,<コラム>
アングロ、南アで世界最大級の水素トラック 英国・天然資源	
iPS細胞から視細胞を迅速に分化誘導、理研・京大チームが新手法	
「老けた」と思ったのはなぜ？DNAのスゴさを学ぶ	<コラム>
【日本精化】新卒採用情報（2023卒） | Chem-Station (ケムステ)	<技術開発>
健康成人を対象にしたヘルスケアアプリによる行動変容技術に関する有効性・安全性を確認するための探索的臨床研究	<研究>
パナソニックＨＤ、米カンザス州の次も「米国」－車載電池工場	
再生可能エネルギー市場規模は2028年に1662.5億ドルに達すると予想-最新予測	<予測>
自動車部品メーカーHyundai MobisのCEOが語った半導体の重要性、SEMICON KOREA	
小椋、モト２で年間王者ならず＝撤退のスズキ、有終の美―オートバイ	<コラム>
セルシード、他家軟骨細胞シートの治験準備は「順調」	
世界最大級の高機能素材の総合展「第13回 高機能素材Week／プラスチックジャパン」に出展	<イベント>
ハイブリッドワークのトレンド--変わる従業員の意識や各種機器への投資	<投資>
横河電機、7月14日無料ウェビナー「設備保全のDX化　効率的な巡回点検」	<セミナー>
高精度A/Dコンバーター搭載の低消費電力16ビットマイコン『S1C17M02』『S1C17M03』2機種のサンプル出荷開始：時事ドットコム	<商品化>
healthServer(ヘルスサーバー)：必要な栄養素を自動換算する、サプリメントサーバー | 知財図鑑	<技術開発>
【全世代の男女1,011人に調査】 低糖質食品の購買行動には「かかりつけ病院」で見たサイネージ広告が影響 ～「低糖質食品の購入」についてのアンケート～	<コラム>
オムロン、社外から副業・兼業人財の公募の第5弾を開始　7部門10テーマで募集	
中国　カーボンニュートラルに向け、7の工業分野に関する実施計画を公布	
阪大病院でFRONTEOの転倒転落予測AIシステムを実証研究	<研究>
IoTデバイスの正当性をブロックチェーン技術で担保するサービス、IIJグローバルソリューションズが開始	<サービス開始>
油冷でクルクルコーナリング！ジクサー250は峠から高速までなんでもこなせる万能機【今週の愛車ピックアップ】	
中国｢国有石油大手｣に過去10年で最大の純利益 | 「財新」中国Biz＆Tech	
ローカル5G活用の実証実験　埼玉県内で相次ぐ	<実験>,<業界情報>
総務省｜報道資料｜「Beyond 5Gに向けた情報通信技術戦略の在り方」報告書（案）に対する意見募集の結果	
男性社会で生きる私がたどりついた「つよつよなチームづくり」超シンプルな3原則とは？	
コンビニのポプラ、本社にPPAモデルで太陽光発電　ハンファQセルズが提供	<サービス開始>
抗原検査キット不足深刻化メーカー｢需要と供給合ってない｣増産に限界も (FNNプライムオンライン)	<技術開発>,<背景>
【知の探索と深化】水処理関連企業が多く保有する濾過システム技術の意外な用途展開として13分野での可能性　～メタゲノム解析による海水環境モニタリングの事業展開～	<技術開発>,<コラム>,<業界情報>,<方針>
ペットの病気予防へ食事に配慮　犬猫向けフレッシュフードに注目　脂質35％カットも	<技術動向>
細胞培養容器の新規開発およびサンプル提供開始について　ステラケミファ株式会社 | 上毛新聞社のニュースサイト	<サービス開始>
【村田製作所CM】あった！あった！「ムラタの身近な部品」篇15秒	<コラム>
｢上司のダブルバインド｣に試したい3つの防衛策	
見た目ほぼそのままで中身は完全刷新！　ダイハツ ムーヴ キャンバスがフルモデルチェンジ（carview!） | 自動車情報サイト【新車・中古車】 - carview!	
味の素「おいしい健康」に出資 「食と健康」デジタル活用	<支援>,<投資>,<技術開発>,<利用・採用>
